sensor_type,prediction,timestamp_millis,mq2_value,temperature,humidity,label,note
Gas Sensor,0,2028000.0,344.55695506716944,22.15111192183714,78.77417661409255,0.0,single_model:Gas Sensor
Gas Sensor,0,2696000.0,364.48779805039294,35.01747333306673,65.42605863624807,0.0,single_model:Gas Sensor
Gas Sensor,0,1496000.0,316.86336628555136,28.832979162781417,57.1027409932584,0.0,single_model:Gas Sensor
Gas Sensor,0,392000.0,341.71924063917425,26.138603264388863,67.02416738395817,0.0,single_model:Gas Sensor
Gas Sensor,0,4515000.0,302.2279040087702,27.88495683298919,58.92679396312296,0.0,single_model:Gas Sensor
Gas Sensor,0,4475000.0,350.2473062570604,20.73117363476495,52.63847012135943,0.0,single_model:Gas Sensor
Gas Sensor,0,3562000.0,285.2667530215523,32.96144074706995,69.59646913370524,0.0,single_model:Gas Sensor
Gas Sensor,1,2279000.0,388.57106370213694,29.46994197532114,44.25948718475578,1.0,single_model:Gas Sensor
Gas Sensor,0,3100000.0,317.4590925698319,24.43082888658794,52.3563437850841,0.0,single_model:Gas Sensor
Gas Sensor,0,201000.0,289.2574818206588,25.115340090618968,65.08170340636012,0.0,single_model:Gas Sensor
Gas Sensor,0,4876000.0,264.0867115064836,27.236916415833733,57.96248718762902,0.0,single_model:Gas Sensor
Gas Sensor,1,3105000.0,401.5287907417231,27.72297480612356,48.47866957885138,1.0,single_model:Gas Sensor
Gas Sensor,1,4599000.0,449.7918685501221,33.88057148793813,39.407577307829854,1.0,single_model:Gas Sensor
Gas Sensor,0,2455000.0,314.3973836530616,22.67969388947597,57.269184073727686,0.0,single_model:Gas Sensor
Gas Sensor,0,3646000.0,253.92757851240293,23.34160814314163,55.233703308215546,0.0,single_model:Gas Sensor
Gas Sensor,0,805000.0,290.28795336644055,31.08574514391906,67.97890216039664,0.0,single_model:Gas Sensor
Gas Sensor,0,2732000.0,377.7215553429153,28.255923511145465,61.99369085669256,0.0,single_model:Gas Sensor
Gas Sensor,0,2774000.0,287.92123903147046,30.63727833864493,64.72422817829843,0.0,single_model:Gas Sensor
Gas Sensor,0,1571000.0,339.4575961721042,28.54818518339711,69.20555147525688,0.0,single_model:Gas Sensor
Gas Sensor,0,2691000.0,250.4139616058037,25.407056972596955,58.70360444551301,0.0,single_model:Gas Sensor
Gas Sensor,0,3841000.0,281.4255493331632,28.05379446393667,71.0655694215526,0.0,single_model:Gas Sensor
Gas Sensor,0,1029000.0,311.287605884017,21.421837055183666,65.17567413107366,0.0,single_model:Gas Sensor
Gas Sensor,0,503000.0,227.0079539141319,23.684236856811587,62.00353937698852,0.0,single_model:Gas Sensor
Gas Sensor,1,4494000.0,457.0491804694944,33.10172623348172,59.03147493632333,1.0,single_model:Gas Sensor
Gas Sensor,0,871000.0,312.6936912343794,23.96611817954942,69.47271550309675,0.0,single_model:Gas Sensor
Gas Sensor,0,4489000.0,316.1649047457671,27.593596919133184,49.35829472926584,0.0,single_model:Gas Sensor
Gas Sensor,0,207000.0,332.5337900986775,30.08199415329944,71.65855796454531,0.0,single_model:Gas Sensor
Gas Sensor,0,1485000.0,333.16473945712465,32.49615433011329,58.881469841093896,0.0,single_model:Gas Sensor
Gas Sensor,0,864000.0,371.4153410551257,20.22778525776748,55.43311062522007,0.0,single_model:Gas Sensor
Gas Sensor,0,2791000.0,324.8000484570564,30.847318466109595,59.58398898469558,0.0,single_model:Gas Sensor
Gas Sensor,0,564000.0,299.52836001505386,32.933927274725775,59.15741673879393,0.0,single_model:Gas Sensor
Gas Sensor,0,4192000.0,308.65902707671995,24.18364358199353,60.45364262496955,0.0,single_model:Gas Sensor
Gas Sensor,0,1758000.0,305.4906543293112,30.24230396036589,75.19970534608959,0.0,single_model:Gas Sensor
Gas Sensor,0,1679000.0,347.65349423931224,24.627310611991074,51.37692029237407,0.0,single_model:Gas Sensor
Gas Sensor,0,3243000.0,253.20562572836263,29.42710627088126,49.90100476295553,0.0,single_model:Gas Sensor
Gas Sensor,0,4637000.0,343.524030450565,29.12678406595996,60.524881098890745,0.0,single_model:Gas Sensor
Gas Sensor,1,1060000.0,408.0753319431868,36.19421751696312,48.71456201443912,1.0,single_model:Gas Sensor
Gas Sensor,0,1723000.0,298.6450330106353,27.809094975123084,57.9880010710077,0.0,single_model:Gas Sensor
Gas Sensor,0,3315000.0,256.73772653452863,32.40550836904851,60.45637711987613,0.0,single_model:Gas Sensor
Gas Sensor,0,3158000.0,309.198837153472,21.614319170928425,71.62142118625141,0.0,single_model:Gas Sensor
Gas Sensor,0,2626000.0,298.6064709598864,31.469780030759008,63.98045651676627,0.0,single_model:Gas Sensor
Gas Sensor,0,2730000.0,280.5303502304921,27.774630124941265,61.10764085705053,0.0,single_model:Gas Sensor
Gas Sensor,0,1598000.0,329.1634555125221,25.479362933791705,79.36765070001314,0.0,single_model:Gas Sensor
Gas Sensor,0,3061000.0,328.6235919831495,25.1921794827977,65.72884244114078,0.0,single_model:Gas Sensor
Gas Sensor,0,2694000.0,305.0431364482985,29.29240989116189,57.10170813290426,0.0,single_model:Gas Sensor
Gas Sensor,0,4892000.0,249.1902597964764,31.098661750952864,42.77293600754747,0.0,single_model:Gas Sensor
Gas Sensor,0,3628000.0,334.6326753070115,34.58970751685177,70.66510001754331,0.0,single_model:Gas Sensor
Gas Sensor,0,1364000.0,250.96385962908,27.11092473058007,61.02418224334589,0.0,single_model:Gas Sensor
Gas Sensor,0,1982000.0,249.66741395079097,34.2059490358031,64.39727781022768,0.0,single_model:Gas Sensor
Gas Sensor,0,1664000.0,289.3866476378024,20.24969228427252,59.458341928133706,0.0,single_model:Gas Sensor
Gas Sensor,0,1530000.0,246.0432510573624,26.14278989867241,45.36226110563443,0.0,single_model:Gas Sensor
Gas Sensor,0,2039000.0,303.33228087826376,23.931201205098407,72.59395268837406,0.0,single_model:Gas Sensor
Gas Sensor,0,3303000.0,280.0383236880718,25.607059747456866,59.84661829308085,0.0,single_model:Gas Sensor
Gas Sensor,0,2238000.0,238.763056200488,27.539704837364383,54.275086426905546,0.0,single_model:Gas Sensor
Gas Sensor,0,1307000.0,298.7971227508208,26.51012992564233,62.52491677284536,0.0,single_model:Gas Sensor
Gas Sensor,0,4030000.0,282.6305811153087,26.410099137914774,72.69853414736357,0.0,single_model:Gas Sensor
Gas Sensor,0,2676000.0,221.7885789829409,24.163875508321457,57.4668015598442,0.0,single_model:Gas Sensor
Gas Sensor,0,1283000.0,346.71626668084457,30.11962838535351,55.64416362151714,0.0,single_model:Gas Sensor
Gas Sensor,0,710000.0,353.2521570904738,34.424868980716745,52.40992702048109,0.0,single_model:Gas Sensor
Gas Sensor,0,4745000.0,384.7575510481503,30.574481827683925,61.80574139010568,0.0,single_model:Gas Sensor
Gas Sensor,0,4414000.0,191.1561137418339,25.386325487616023,54.413268041442656,0.0,single_model:Gas Sensor
Gas Sensor,0,3749000.0,313.6361581171676,21.75007072285698,78.37549945207098,0.0,single_model:Gas Sensor
Gas Sensor,0,4780000.0,211.83973944206892,27.378183276531484,63.55665464914318,0.0,single_model:Gas Sensor
Gas Sensor,0,664000.0,332.1259031606888,23.17706961725256,49.4942897710811,0.0,single_model:Gas Sensor
Gas Sensor,0,1999000.0,258.01929769484553,28.88701252346754,63.15042398187326,0.0,single_model:Gas Sensor
Gas Sensor,1,3446000.0,360.22969955575746,30.52103771330505,48.928030234459925,1.0,single_model:Gas Sensor
Gas Sensor,0,3744000.0,294.6749444764874,34.122463344393424,52.21845492385802,0.0,single_model:Gas Sensor
Gas Sensor,0,1496000.0,316.86336628555136,28.832979162781417,57.1027409932584,0.0,single_model:Gas Sensor
Gas Sensor,0,3305000.0,327.13863638132085,30.147912521712275,49.59419780822002,0.0,single_model:Gas Sensor
Gas Sensor,0,3764000.0,367.2263699309662,31.896921737338424,62.850647859792055,0.0,single_model:Gas Sensor
Gas Sensor,1,1854000.0,464.5332195993406,29.61556923782538,51.16927636639374,1.0,single_model:Gas Sensor
Gas Sensor,0,4660000.0,261.1731581392247,32.11003318749808,60.650217691647256,0.0,single_model:Gas Sensor
Gas Sensor,1,1292000.0,542.3856387914511,38.08467304059774,54.40724646925628,1.0,single_model:Gas Sensor
Gas Sensor,1,3582000.0,440.8741654582265,32.77000054641357,39.16144491490704,1.0,single_model:Gas Sensor
Gas Sensor,0,3458000.0,311.1237113500746,26.19786873450835,59.92131903997207,0.0,single_model:Gas Sensor
Gas Sensor,1,1637000.0,342.8699633482369,35.407723510934964,53.45995685563366,1.0,single_model:Gas Sensor
Gas Sensor,0,3697000.0,247.77217393611963,34.71720845416866,64.50300594842258,0.0,single_model:Gas Sensor
Gas Sensor,0,3000000.0,320.17731696723274,32.52885318005954,51.82264537166316,0.0,single_model:Gas Sensor
Gas Sensor,0,3153000.0,171.85417836376786,27.766550148507896,52.57610579565918,0.0,single_model:Gas Sensor
Gas Sensor,0,699000.0,369.5249026034576,28.23688017504765,60.24147812463659,0.0,single_model:Gas Sensor
Gas Sensor,0,2161000.0,256.17759424737704,31.916482414552096,59.40984229211879,0.0,single_model:Gas Sensor
Gas Sensor,0,4098000.0,284.3657495910849,24.56706922888621,63.91537329872632,0.0,single_model:Gas Sensor
Gas Sensor,0,4738000.0,269.7329678548824,27.43386095313316,58.29113191717982,0.0,single_model:Gas Sensor
Gas Sensor,0,855000.0,357.47168084070177,22.13228776808467,55.749688081457,0.0,single_model:Gas Sensor
Gas Sensor,1,3475000.0,469.0608638338471,36.2753653114062,43.41206199648409,1.0,single_model:Gas Sensor
Gas Sensor,0,1708000.0,356.1888961381521,28.516023229871088,69.19092748658308,0.0,single_model:Gas Sensor
Gas Sensor,0,2778000.0,281.8951447741408,26.210617853599988,69.65942672618573,0.0,single_model:Gas Sensor
Gas Sensor,0,1734000.0,323.4433882718885,26.49079966936652,57.81291057845098,0.0,single_model:Gas Sensor
Gas Sensor,0,4932000.0,208.1331660217152,23.960544968934823,46.42599355868841,0.0,single_model:Gas Sensor
Gas Sensor,0,3511000.0,325.3740687258631,27.833427786305545,56.20050854039022,0.0,single_model:Gas Sensor
Gas Sensor,0,203000.0,321.7657343302263,31.271185387917093,63.810100563277096,0.0,single_model:Gas Sensor
Gas Sensor,0,3256000.0,267.50558297189787,31.888120557562264,53.12610494149042,0.0,single_model:Gas Sensor
Gas Sensor,0,4219000.0,353.65393593006576,26.69165229925452,69.4460035532086,0.0,single_model:Gas Sensor
Gas Sensor,0,4497000.0,280.5137246076053,32.918073374654526,57.10609022464416,0.0,single_model:Gas Sensor
Gas Sensor,0,767000.0,315.9453933443292,28.59692928938017,35.79354897583471,0.0,single_model:Gas Sensor
Gas Sensor,0,4390000.0,319.5802352261822,32.64594516270698,54.40840610869199,0.0,single_model:Gas Sensor
Gas Sensor,0,2328000.0,275.1841059179162,29.508423207783416,44.06936916754122,0.0,single_model:Gas Sensor
Gas Sensor,0,2932000.0,277.9926398717104,31.513171209251635,53.00721357302492,0.0,single_model:Gas Sensor
Gas Sensor,0,198000.0,291.998811095335,26.43649937892905,69.0985500837757,0.0,single_model:Gas Sensor
Gas Sensor,0,1931000.0,275.0210991911269,33.094812933504045,32.591404833486536,1.0,single_model:Gas Sensor
Gas Sensor,1,3583000.0,373.5833094681612,23.59122764196608,44.20930109072199,0.0,single_model:Gas Sensor
Gas Sensor,0,609000.0,246.90738248209664,31.42520340997732,68.07487451590708,0.0,single_model:Gas Sensor
Gas Sensor,0,3273000.0,330.6328623357365,27.083520333291776,65.78974016556376,0.0,single_model:Gas Sensor
Gas Sensor,0,1148000.0,239.2930577967581,26.630616586451943,63.96024697803063,0.0,single_model:Gas Sensor
Gas Sensor,0,4283000.0,346.6230451700139,27.082642088882444,59.16933314957101,0.0,single_model:Gas Sensor
Gas Sensor,0,3398000.0,321.52333534422115,32.324744267607976,55.1762908985209,0.0,single_model:Gas Sensor
Gas Sensor,0,2512000.0,308.6665908462199,36.86032171807818,59.37798494095476,0.0,single_model:Gas Sensor
Gas Sensor,0,1795000.0,322.90040375598414,27.340306196815515,70.9609966087118,0.0,single_model:Gas Sensor
Gas Sensor,0,660000.0,353.9935277554936,25.44248294696408,51.248401691923405,0.0,single_model:Gas Sensor
Gas Sensor,0,2812000.0,238.05013176000568,29.842691571167496,53.52368446431453,0.0,single_model:Gas Sensor
Gas Sensor,0,1370000.0,261.0526495801883,29.42435601420039,63.71929119158423,0.0,single_model:Gas Sensor
Gas Sensor,0,1987000.0,346.20735032182887,23.3644590671952,56.905719433158126,0.0,single_model:Gas Sensor
Gas Sensor,0,147000.0,225.01480569612565,25.84003711760465,51.33506944065178,0.0,single_model:Gas Sensor
Gas Sensor,0,3220000.0,320.67483827141194,25.14003122503862,47.55532158637491,0.0,single_model:Gas Sensor
Gas Sensor,0,2912000.0,309.6085033113766,29.711913802109468,60.07194965319854,0.0,single_model:Gas Sensor
